-2.481554958452949045e+00,-2.369437777884564333e-02,-5.893260013437919831e-01,-9.070799794103565628e-01,1.167078601641136526e+00,-1.003848883207565379e-01,-2.979718462292077596e+00,-4.867969531660611970e-01,-4.019462512779183871e-01,-2.457063332573138581e+00,-2.097668174115575823e+00,1.073446842862187722e+00,-4.478778958493940809e-01,-1.545914451327332850e+00,1.056411725597170115e+00,5.034300562708315940e-01,-1.085556992117088226e+00,3.848874387150401644e-01,-2.276556478725185073e+00,-1.906678028539330105e+00,1.000000000000000000e+00
4.712132097428378685e+00,2.310926051383239255e+00,-1.641768242576737036e+00,4.049781126854566260e+00,7.718438697004095239e-01,5.015868609502368791e+00,3.332352954580588111e+00,4.779628578303255715e+00,3.021273567169582730e+00,4.991694039664426263e+00,2.237498749291982669e+00,-2.028080329632246936e-01,2.221776804432891161e+00,2.577871331029625068e+00,3.364704861324574026e+00,3.094835635532028562e+00,4.511703569668837233e+00,5.800057186401502030e+00,3.390272169961409787e+00,3.339519844542729210e+00,1.000000000000000000e+00
-2.201375191627144012e+00,-2.318142374564158281e-01,-3.510110794445371774e+00,-2.024371904755193796e+00,-1.693683357708295256e+00,-7.932859992411391836e-01,-5.199980713756175987e-01,-6.404114901290032247e-01,-5.006829719551755264e-01,-4.005901160116318582e-01,-3.885777265920259183e+00,-1.237236812521980367e+00,-3.049407507968872721e+00,1.402244981090514653e-01,-1.735047215013978184e+00,-1.358723531317082456e+00,-2.576952399507236535e+00,-3.263597927192044779e+00,-2.785274509457750902e+00,-3.415919673737397133e+00,1.000000000000000000e+00
-3.239696224264013935e+00,-4.088142451699836144e+00,1.987511970644071368e-01,-2.331382540662950698e-01,-2.350419071771286283e+00,2.097668789324871330e-01,-1.081779924215281241e+00,-3.267635764844658119e+00,7.250126017871395545e-01,-1.924392383026026332e+00,-2.520142665791806902e-01,-2.408442095845419573e+00,-3.795477830125955077e-01,-1.857524589860676256e+00,-1.010967503944299795e+00,-1.860813768603360563e+00,-1.399255362362012756e+00,-6.633473914763514667e-01,-1.024275283398769165e+00,-1.127019300579146899e+00,1.000000000000000000e+00
1.696022893304816925e+00,-8.265230256679083620e-01,-4.703131078572084789e+00,-1.998669993910272114e+00,-1.240173209394289211e+00,-1.646863314373120835e+00,-2.760455793568435290e+00,-7.781457767322399466e-01,-8.596309545042302158e-01,-1.541316471901347240e+00,6.233684395476075668e-01,4.383010955274491138e-03,-2.113725396015895264e+00,-2.097980217675105230e+00,-1.084305860145036382e+00,-5.797376684067672148e-01,-1.563785434495245541e+00,8.250244264132760019e-01,-2.916877050828977858e+00,-2.985667219071661549e+00,1.000000000000000000e+00
2.029425224086339741e-01,9.605445855932202015e-01,-1.283451717136451231e+00,3.066438922012078017e+00,-6.816618899393229736e-01,2.769813164038876785e+00,3.461233649290718084e+00,4.516787045209162521e+00,2.903210116252064488e+00,3.043381729292605087e+00,1.867904729965881971e+00,2.596639882188745752e+00,-4.569366825203398097e-01,3.927871345005415904e+00,4.966227844127790725e-01,4.175160939778937985e-01,7.635230307267700800e-01,-9.095776874195897754e-01,1.284208058156781185e+00,2.046339672719692526e-01,1.000000000000000000e+00
5.890711592112146677e-01,2.317607807440940526e+00,2.903097050124265888e-01,-6.672860502831312601e-01,2.207410525243084454e+00,2.721089075053641171e+00,-2.360061538897466615e-01,2.350696676384858019e-01,1.171787543808934018e+00,1.375401856645549925e+00,-7.581336062757448868e-01,-3.228785085879415373e-01,2.247891574255630243e+00,1.954703884828444815e+00,2.629091715572489996e+00,2.114640661427501733e+00,-4.072840991459429905e-01,1.606023787513424228e+00,4.264215096989668607e-01,-6.127915772633214520e-01,1.000000000000000000e+00
-2.134124893915489984e-01,-1.437028410619297203e+00,-2.436440168453032129e+00,-1.107529312142657929e+00,-6.922555639145564488e-01,5.454426280204982547e-03,-9.149530802385978934e-01,-1.846571218846009055e+00,-1.580197625218606738e-01,-1.788859850859416678e-01,-8.593751462324963342e-01,-3.927440075252721652e-01,-2.062428646271013299e+00,-1.705026399609611554e+00,-2.771404245218699103e+00,-1.703220474185982214e+00,-1.256756145007416281e+00,8.561144573964698523e-01,-9.739855342826360118e-01,-1.186735851452598522e+00,1.000000000000000000e+00
-8.921537256443452524e-01,-3.941597519029940599e+00,-4.783442759752266404e+00,-2.959551254948580734e+00,-4.055514469966133184e+00,-3.803458211827708269e-01,-2.779053794749569484e+00,4.942609715016470506e-01,-2.374845828428937544e+00,-1.136058120632276625e+00,-4.396611855237131827e+00,-3.095350018848738394e+00,-2.082542294527428339e+00,-4.362525670449866944e+00,-3.960901271400500967e+00,-2.655240490164594291e+00,-1.383522621280522058e+00,-1.000664375016946384e-01,-2.462005191454676556e+00,-2.246820170208222223e+00,1.000000000000000000e+00
-9.982937864867584832e-01,8.539041070730102323e-01,8.321683303171201196e-02,-2.097967034430271660e+00,2.512200628967981686e+00,1.144064432370331952e+00,-6.164059792880050015e-01,4.167295443494791751e-01,-6.302133324871419529e-01,-1.279212771846938157e-01,-4.239903375594596291e+00,2.325095205108778096e-01,-6.769557105549874887e-01,1.132008867030904087e+00,-8.639530281046605698e-01,-2.757430402260678814e-01,1.525325780522686081e-01,-1.545104202078536160e+00,4.368505476808048904e-01,-1.589730209090682189e+00,1.000000000000000000e+00
